article_id,Accession Number (UT),Database,Editions,1st Document Type,2nd Document Type,3rd Document Type,All Document Types (comma-separated),Primary Language,Number of Cited References,Times Cited,Citing items with citation context,Background,Support,Differ,Discuss,Basis,Keywords,Keywords Plus,Bib Type,Page count,Bib ID,1st Subject Sub-Heading,2nd Subject Sub-Heading,1st Subject Category (traditional),2nd Subject Category (traditional),Subject Category (extended),1st Category Heading,2nd Category Heading,Abstract,Cover date,Vol,Published Year,Sort date,Published month,Published Type,Journal OA Gold,ISSN,EISSN,DOI,XREF DOI,Pubmed ID,ISBN,EISBN,Parent Book DOI,Source title,Title,Source Abbreviation,Abbreviation ISO,Abbreviation 11,Abbreviation 29,Publisher SeqNo,Publisher Role,Publisher Full Name,Publisher Address No,Publisher Display name,journal_name
31583,WOS:000813818000002,WOS,WOS.SSCI,Article,NA,NA,Article,English,54,3,1,1,0,0,0,0,"Sickle cell disease,Psychological resilience,COVID-19,Psychosocial factors","MENTAL-HEALTH,STRESS,POPULATION,PREDICTORS,PEOPLE,IMPACT,SCALE",Journal,29,10 (1): - JUN 20 2022,NA,NA,"Psychology, Multidisciplinary",NA,Psychology,Social Sciences,NA,"Background The COVID-19 pandemic has impacted the physical and mental health of people worldwide including those living with genetic conditions. Sickle cell disease (SCD) is a hematologic chronic disease that causes multisystem damage and morbidity. Individuals living with SCD have had to continue managing their care for their chronic disease while following public health measures to protect against infection with COVID-19. Promoting resilience has been posited as being psychologically protective for those living with SCD. This study examines changes in resilience over time in a SCD population in the context of the COVID-19 pandemic. Methods Ninety-seven adults living with SCD completed two parent studies: (1) The INSIGHTS Study, a cross-sectional natural history study conducted from 2014-2019 and (2) The Living with SCD in COVID-19 Pandemic Study, an online survey conducted in 2020. Changes over time in resilience, perceived stress, emotional distress, and physical and mental health were analyzed in multivariable repeated measures model. Results Results showed that the psychological resilience of our study cohort had significantly decreased (0.19, p=0.01) over time. Resilience during the pandemic was associated with better mental health and physical health and lower perceived stress and emotional distress. In addition, results showed that marital status, education level, and employment were significantly associated with the psychological resilience of study participants. Conclusion Resilience declined during the COVID-19 pandemic but was still associated with better physical and mental health outcomes. Future studies should investigate the relationship between resilience and sociodemographic factors.",JUN 20 2022,10,2022,2022-06-20,JUN 20,Journal,Y,NA,2050-7283,10.1186/s40359-022-00862-0,NA,MEDLINE:35725582,NA,NA,NA,BMC PSYCHOLOGY,Examining resilience of individuals living with sickle cell disease in the COVID-19 pandemic,BMC PSYCHOL,BMC Psychol.,BMC PSYCHOL,BMC PSYCHOL,1,publisher,SPRINGERNATURE,1,SPRINGERNATURE,BMC PSYCHOLOGY
60390,WOS:000729042900001,WOS,WOS.ESCI,Article,NA,NA,Article,English,43,1,NA,NA,NA,NA,NA,NA,"Coaching,Delphi study,online coaching,future of coaching",NA,Journal,134,15 (2): 244-263 JUL 3 2022,NA,NA,"Psychology, Applied",NA,Psychology,Social Sciences,NA,"Current mega-trends and the Covid-19 pandemic are influencing the future of work. Workplace coaching is directly and indirectly affected by these changes in numerous ways, which is why we have conducted a Delphi study about the future of workplace coaching. We followed the standard procedures for this technique, using 16 structured interviews and identifying 15 future workplace coaching scenarios. These scenarios were evaluated for their estimated prevalence in 2020 and 2030 and desirability by N = 822 (before the pandemic) and N = 337 (during the pandemic), with market participants from German-speaking countries. To explore different perspectives, four different groups were recruited: coaches, HR professionals, representatives of coaching associations and coaching institutes. The prevalence of digitally-related scenarios is rated significantly higher for 2030. At the same time, artificial intelligence, algorithm-based programs, online coaching and online coach training are rather disliked, especially by coaches who prefer high quality, face-to-face coaching processes. During the Covid-19 pandemic, these scenarios were estimated to be more likely than beforehand.",JUL 3 2022,15,2022,2021-12-11,JUL 3,Journal,N,1752-1882,1752-1890,10.1080/17521882.2021.2014542,NA,NA,NA,NA,NA,COACHING-AN INTERNATIONAL JOURNAL OF THEORY RESEARCH AND PRACTICE,The future of workplace coaching - an explorative Delphi study,COACHING-INT J THEOR,Coaching-Int. J. Theory Res. Pract.,COACHING-IN,COACHING-INT J THEORY RES PRA,1,publisher,TAYLOR & FRANCIS LTD,1,TAYLOR & FRANCIS LTD,COACHING-AN INTERNATIONAL JOURNAL OF THEORY RESEARCH AND PRACTICE
73044,WOS:000598803500001,WOS,"WOS.SSCI,WOS.AHCI",Article,NA,NA,Article,English,116,5,2,1,0,0,2,0,"Musicians,music students,health-promoting behaviours,Big Five,general self-efficacy","PERFORMANCE ANXIETY,PHYSICAL-ACTIVITY,MUSCULOSKELETAL DISORDERS,PROFESSIONAL MUSICIANS,GENDER-DIFFERENCES,MENTAL SKILLS,RISK-FACTORS,TRAITS,PREDICTORS,UNIVERSITY",Journal,223,26 (2): 426-449 JUN 2022,NA,NA,Music,"Psychology, Experimental","Music,Psychology",Arts & Humanities,Social Sciences,"Evidence of the high prevalence of physical and psychological problems among professional and student classical musicians has led to investigations of music students' health-promoting behaviours. These have indicated lower levels of engagement in health-promoting behaviours among music students compared to non-music students and resulted in the recent introduction of health education courses in a number of tertiary music education institutions. Investigations of health-promoting behaviours in a wide range of contexts have shown that personality and general self-efficacy are significantly associated with health-promoting behaviours. Although previous studies of music students' health-promoting behaviours provide evidence of positive associations between general self-efficacy and health-promoting behaviours, the contribution of personality to health-promoting behaviours and the influence of general self-efficacy on the associations between personality and music students' health-promoting behaviours have not yet been investigated. The current study examined associations between the personality, general self-efficacy, and health-promoting behaviours of 154 undergraduate music students. Hierarchical regression analyses showed that Conscientiousness was the most consistent significant predictor of health-promoting behaviours. Conscientiousness, Extraversion, and Neuroticism were found to predict general self-efficacy. Mediation analyses were carried out and showed that general self-efficacy mediated the associations between both Conscientiousness and Neuroticism, and health-promoting behaviours. The implications of the findings for future health education courses are discussed.",JUN 2022,26,2022,2020-11-08,JUN,Journal,N,1029-8649,2045-4147,10.1177/1029864920966771,NA,NA,NA,NA,NA,MUSICAE SCIENTIAE,The role of personality and self-efficacy in music students' health-promoting behaviours,MUSIC SCI,Music Sci.,MUSIC SCI,MUSIC SCI,1,publisher,SAGE PUBLICATIONS LTD,1,SAGE PUBLICATIONS LTD,MUSICAE SCIENTIAE
45042,WOS:000776948800011,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,32,2,1,1,0,0,0,0,"bisexual,positive psychology,outness,authenticity,minority stress","MENTAL-HEALTH,GAY,DISCLOSURE,INDIVIDUALS,EXPERIENCES,PREJUDICE,OUTCOMES,ROLES",Journal,134,9 (1): 71-80 MAR 2022,NA,NA,Psychology,"Psychology, Multidisciplinary",Psychology,Social Sciences,NA,"Public Significance Statement This study explored the relations among outness, authenticity, and well-being for bisexual adults. Results showed that greater disclosure of one's bisexual identity and less concealment of bisexual identity were associated with greater authenticity, and greater authenticity was associated with greater well-being.
Outness, a proximal minority stressor for sexual minority people, consists of 2 subconstructs (disclosure and concealment) and demonstrates relationships with mental health outcomes such as well-being. Newly studied, authenticity may be related to outness and to mental health outcomes, potentially influencing the outness-well-being relationship. Additionally, a majority of research has examined minority stressors for lesbians and gay men, and few studies have investigated the unique experiences of bisexual individuals. The present study examined the associations of 2 subconstructs of outness-disclosure and concealment (as a sexual minority and specifically as bisexual)-with bisexual adults' well-being and whether authenticity mediated the relationship between these subconstructs of outness and well-being. Four-hundred and 47 bisexual participants completed an online survey. Analyses revealed that bisexual disclosure was positively associated with well-being after accounting for the contribution of sexual minority disclosure, whereas bisexual concealment was not associated with well-being when accounting for the contribution of sexual minority concealment. Authenticity mediated the relationship between bisexual disclosure and well-being, and it mediated the relationship between bisexual concealment and well-being. Results further our understanding of bisexual individuals' mental health, particularly in regards to bisexual disclosure and concealment.",MAR 2022,9,2022,2022-03-01,MAR,Journal,N,2329-0382,2329-0390,10.1037/sgd0000390,NA,NA,NA,NA,NA,PSYCHOLOGY OF SEXUAL ORIENTATION AND GENDER DIVERSITY,"The Relations Among Outness, Authenticity, and Well-Being for Bisexual Adults",PSYCHOL SEX ORIENTAT,Psychol. Sex. Orientat. Gend. Divers.,PSY SEX ORI,PSYCHOL SEX ORIENTAT DIVERS G,1,publisher,AMER PSYCHOLOGICAL ASSOC,1,AMER PSYCHOLOGICAL ASSOC,PSYCHOLOGY OF SEXUAL ORIENTATION AND GENDER DIVERSITY
7779,WOS:000891358000001,WOS,WOS.SSCI,Article,NA,NA,Article,English,84,3,2,0,0,0,2,0,"Black girls,parental socialization,schools,identity,adolescent development","AFRICAN-AMERICAN ADOLESCENTS,GENDERED-RACIAL SOCIALIZATION,ACADEMIC SOCIALIZATION,DISCRIMINATION,EXPERIENCES,MOTHERS,RACE,MATHEMATICS,ACHIEVEMENT,ENGAGEMENT",Journal,16,13: - JUL 25 2022,NA,NA,"Psychology, Multidisciplinary",NA,Psychology,Social Sciences,NA,"While educational settings may be envisioned as safe spaces that facilitate learning, foster creativity, and promote healthy development for youth, research has found that this is not always true for Black girls. Their negative experiences within educational settings are both gendered and racialized, often communicating broader societal perceptions of Black girls that ultimately shape their identity development. Utilizing semi-structured interviews with adolescent Black girls (n = 12), the current investigation explored Black girls' educational experiences, their meaning making of Black girlhood, and the role of parents in their positive development. By centering Black girls' voices, this study illuminated how Black girls negotiate their multiple marginalized identities and how their identities are shaped by their home and school environments. Findings revealed that Black girls are aware of the difficulties in navigating educational settings for Black girls, but this awareness was coupled with parental support that promoted positive gendered racial identities for Black girls in middle school and high school. This investigation advanced current knowledge of Black girls' identity development and highlighted the protective role of parental socialization. Future research directions and implications are also discussed.",JUL 25 2022,13,2022,2022-07-25,JUL 25,Journal,Y,1664-1078,NA,10.3389/fpsyg.2022.933476,NA,MEDLINE:35959072,NA,NA,NA,FRONTIERS IN PSYCHOLOGY,"""When I Think of Black Girls, I Think of Opportunities"": Black Girls' Identity Development and the Protective Role of Parental Socialization in Educational Settings",FRONT PSYCHOL,Front. Psychol.,FRONT PSYCH,FRONT PSYCHOL,1,publisher,FRONTIERS MEDIA SA,1,FRONTIERS MEDIA SA,FRONTIERS IN PSYCHOLOGY
30048,WOS:000819648100001,WOS,WOS.SSCI,Article,NA,NA,Article,English,151,5,1,1,0,0,0,0,"self-representation,motivation,medial prefrontal cortex,network analysis,trait semantics","GENDERED CITATION PATTERNS,DEPRESSIVE SYMPTOMS,FEATURE CENTRALITY,PREFRONTAL CORTEX,ANGULAR GYRUS,BRAIN,INFORMATION,KNOWLEDGE,VERIFICATION,METAANALYSIS",Journal,224,124 (2): 237-263 FEB 2023,NA,NA,"Psychology, Social",NA,Psychology,Social Sciences,NA,"How people self-reflect and maintain a coherent sense of self is an important question that spans from early philosophy to modern psychology and neuroscience. Research on the self-concept has not yet developed and tested a formal model of how beliefs about dependency relations amongst traits may influence self-concept coherence. We first develop a network-based approach, which suggests that people's beliefs about trait relationships contribute to how the self-concept is structured (Study 1). This model describes how people maintain positivity and coherence in self-evaluations, and how trait interrelations relate to activation in brain regions involved in self-referential processing and concept representation (Study 2 and Study 3). Results reveal that a network-based property theorized to be important for coherence (i.e., outdegree centrality) is associated with more favorable and consistent self-evaluations and decreased ventral medial prefrontal cortex (vmPFC) activation. Further, participants higher in self-esteem and lower in depressive symptoms differentiate between higher and lower centrality positive traits more in self-evaluations, reflecting associations between mental health and how people process perceived trait dependencies during self-reflection. Together, our model and findings join individual differences, brain activation, and behavior to present a computational theory of how beliefs about trait relationships contribute to a coherent, interconnected self-concept.",FEB 2023,124,2023,2022-07-04,FEB,Journal,N,0022-3514,1939-1315,10.1037/pspa0000315,NA,MEDLINE:35786991,NA,NA,NA,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,Mapping the Self: A Network Approach for Understanding Psychological and Neural Representations of Self-Concept Structure,J PERS SOC PSYCHOL,J. Pers. Soc. Psychol.,J PERS SOC,J PERSONAL SOC PSYCHOL,1,publisher,AMER PSYCHOLOGICAL ASSOC,1,AMER PSYCHOLOGICAL ASSOC,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY
44795,WOS:000777660800001,WOS,WOS.SSCI,Article,NA,NA,Article,English,54,8,1,1,0,0,0,0,"Depression,anxiety,suicide ideation,adolescents","MENTAL-HEALTH,PSYCHOMETRIC PROPERTIES,PREVALENCE,DISORDERS,STRENGTHS,QUESTIONNAIRE,RESILIENCE,ADULTHOOD",Journal,107,46 (4): 308-319 JUL 2022,NA,NA,"Psychology, Developmental",NA,Psychology,Social Sciences,NA,"The COVID-19 pandemic has created many challenges for adolescents across the world. The current study aimed to investigate the prevalence of depressive and anxiety symptoms and suicidal ideation in adolescents living in Melbourne, Australia, during the state of Victoria's second lockdown. The study also sought to identify pre-existing and current psychosocial stressors associated with adolescent's depressive and anxiety symptoms, and to identify the extent to which adolescents experiencing mental health difficulties sought professional help during the pandemic. A COVID-19 sub-study of the Mothers' and Young People's Study-an 18-year longitudinal cohort study-was conducted between July and September 2020, an online survey completed by 257 adolescents aged 14-17 years and their mothers, which asked about pandemic-related stressors, remote learning, family life, and mental health. Descriptive statistics and hierarchical multiple regression analysis were conducted. Mental health difficulties were common with 38% and 20% of adolescents reporting clinically significant depressive and anxiety symptoms, respectively, and 21% reporting frequent suicidal or self-harm ideation. Factors associated with depressive and anxiety symptoms included being female, exposure to current maternal depressive symptoms, lower levels of resilience, experiences of loneliness, stressful life events, and school- and family-related stressors. Two-thirds of adolescents who were experiencing clinically significant depressive or anxiety symptoms had not sought professional help. Our findings highlight the urgent mental health need among adolescents and the importance of reducing barriers to accessing support.",JUL 2022,46,2022,2022-03-31,JUL,Journal,N,0165-0254,1464-0651,10.1177/01650254221084100,NA,NA,NA,NA,NA,INTERNATIONAL JOURNAL OF BEHAVIORAL DEVELOPMENT,Psychosocial factors associated with adolescent depressive and anxiety symptoms during the COVID-19 pandemic,INT J BEHAV DEV,Int. J. Behav. Dev.,INT J BEHAV,INT J BEHAV DEV,1,publisher,SAGE PUBLICATIONS LTD,1,SAGE PUBLICATIONS LTD,INTERNATIONAL JOURNAL OF BEHAVIORAL DEVELOPMENT
56882,WOS:000740345400001,WOS,WOS.SSCI,Article,NA,NA,Article,English,66,2,1,0,0,0,1,0,"acceptability,cultural adaptation,neurodevelopmental disorders,parent training,treatment engagement","ATTENTION-DEFICIT/HYPERACTIVITY DISORDER,BEHAVIOR RATING INVENTORY,AUTISM SPECTRUM DISORDERS,RESPONSE-SHIFT BIAS,PSYCHIATRIC-DISORDERS,MEDIATION ANALYSIS,ENGAGEMENT,ADHD,ACCEPTABILITY,PREFERENCES",Journal,293,78 (7): 1388-1406 JUL 2022,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"Objectives School-based interventions with parent-training components might improve access among lower-income families to effective help for children with neurodevelopmental disorders. This potential might be realized, however, only if parents perceive the interventions as acceptable and therefore engage with treatment. Methods Parents (N = 124) of 3rd-5th grade students diagnosed with Autism Spectrum Disorder or Attention-Deficit/Hyperactivity Disorder rated the acceptability of their child's treatment (one of two culturally responsive behavioral interventions). Parent engagement was measured through attendance at parent training sessions and the extent to which they read a corresponding workbook. Results Education and income correlated inversely with parent perceptions of treatment acceptability. Acceptability correlated positively with engagement, more strongly among lower-income families. Acceptability had an indirect effect on treatment outcome, mediated by parent engagement. Conclusions Treatment providers should focus on strategies to increase parent acceptability, with particular attention to improving access for lower-income families.",JUL 2022,78,2022,2022-01-08,JUL,Journal,N,0021-9762,1097-4679,10.1002/jclp.23309,NA,MEDLINE:34997971,NA,NA,NA,JOURNAL OF CLINICAL PSYCHOLOGY,Parents matter: Parent acceptance of school-based executive functions interventions relates to improved child outcomes,J CLIN PSYCHOL,J. Clin. Psychol.,J CLIN PSYC,J CLIN PSYCHOL,1,publisher,WILEY,1,WILEY,JOURNAL OF CLINICAL PSYCHOLOGY
21102,WOS:000848105800002,WOS,WOS.SSCI,Article,NA,NA,Article,English,66,3,2,2,0,0,2,0,"Internet intervention,Appearance,Visible difference,Adolescence,Social anxiety,Body image","BODY-ESTEEM,CRANIOFACIAL CONDITIONS,CLEFT-LIP,APPEARANCE,EXPERIENCES,ANXIETY,SATISFACTION,PERCEPTIONS,CHILDREN,SUPPORT",Journal,40,43: 8-16 DEC 2022,Life Sciences & Biomedicine,NA,"Psychology, Clinical",Psychiatry,"Psychology,Psychiatry",Social Sciences,Science & Technology,"Despite the importance of making sure that psychological interventions are safe, research including both positive and negative effects of novel internet-delivered support is scarce. The aim of our study was to explore whether, and in what way, a new intervention for adolescents distressed by a visible difference (YP Face IT; YPF, Norwegian version) led to positive and/or negative outcome changes. Participants were 79 adolescents (62.00% girls; M-age = 13.84, SD = 1.73), with a visible difference. All had access to the YPF programme and answered questionnaires assessing social anxiety and body esteem pre-and post-intervention. Analyses included calculations of statistical as well as clinically significant and reliable changes. Results showed that fewer participants reported clinical levels of social anxiety and low body esteem after access to YPF. Results also indicated that participants who had a positive pre-to post-intervention change had lower levels of perceived self-worth pre-intervention, and spent more time on the intervention than those with a negative pre-to post change. Three participants showed a clinically significant negative and reliable change in social anxiety or body esteem from pre-to post-intervention. However, based on an examination of these participants' characteristics, preliminary findings support the safety of YPF. (C) 2022 The Author(s). Published by Elsevier Ltd.",DEC 2022,43,2022,2022-08-17,DEC,Journal,N,1740-1445,1873-6807,10.1016/j.bodyim.2022.07.012,NA,MEDLINE:35987178,NA,NA,NA,BODY IMAGE,Is it safe? Exploring positive and negative outcome changes following a web-based intervention for adolescents distressed by a visible difference (YP Face IT),BODY IMAGE,Body Image,BODY IMAGE,BODY IMAGE,1,publisher,ELSEVIER,1,ELSEVIER,BODY IMAGE
55543,WOS:000745680700006,WOS,WOS.SSCI,Article,NA,NA,Article,English,61,3,NA,NA,NA,NA,NA,NA,"Reward,Episodic memory,Encoding,Retrieval,Drift diffusion model","DISSOCIABLE INFLUENCES,EPISODIC MEMORIES,RESPONSE-TIMES,DECISION,MOTIVATION,ACTIVATION,RECOLLECTION,CONNECTIVITY,REACTIVATION,INFORMATION",Journal,93,219: - FEB 2022,NA,NA,"Psychology, Experimental",NA,Psychology,Social Sciences,NA,"Much of the evidence suggesting that rewards improve memory performance has focused on how explicit rewards facilitate encoding of simplistic stimuli. To expand beyond this focus, the current study tested how explicit rewards presented at encoding as well as retrieval facilitate memory for information contained within complex events. In a single experimental session, participants (N = 88) encoded videos depicting naturalistic events (e.g., getting dressed) and then completed a recognition test probing their memory for different detail types (i.e., event, perceptual, or contextual) from the video stimuli. We manipulated the explicit reward associated with each video, such that accurate memory responses for half the videos were associated with high monetary incentives and half were associated with low monetary incentives. This reward manipulation was presented at either encoding or retrieval during a recognition memory test. The reward manipulation only affected memory when presented at encoding and this effect did not depend on the type of detail probed. Drift Diffusion Modelling further revealed that presenting reward information at encoding engendered greater encoding fidelity-indexed by an increase in drift rate-but did not change response caution at the time of retrieval-indexed by response threshold. Together, our results suggest that presenting reward information when encoding but not retrieving complex events has a general facilitatory effect, likely via attentional processing, on the ability to later remember precise details from the event.",FEB 2022,219,2022,2021-11-30,FEB,Journal,N,0010-0277,1873-7838,10.1016/j.cognition.2021.104957,NA,MEDLINE:34839897,NA,NA,NA,COGNITION,Reward at encoding but not retrieval modulates memory for detailed events,COGNITION,Cognition,COGNITION,COGNITION,1,publisher,ELSEVIER,1,ELSEVIER,COGNITION
5985,WOS:000892535500008,WOS,WOS.ESCI,Article,NA,NA,Article,English,25,0,NA,NA,NA,NA,NA,NA,"Sport psychology,Sport Exercise,Prevenimss,Steps for health,Older adult,Physical activation","EXERCISE,ANXIETY",Journal,106,17 (5): 286-289 2022,NA,NA,"Psychology, Applied",NA,Psychology,Social Sciences,NA,"The objective was to show the implementation of a strategy for physical. activation in Mexican Institute of Social Security (IMSS-of its acronym in spanish: Instituto Mexicano del Seguro Social-), for 27 adults and older adults (74% women and 26% men) aged 53-71 (M=62.4, DT=5.3); evaluated through a sociodemographic and health card, an inventory of symptoms and a test of Physical Activity -AF-(Mendez, 2008). The magnitude of the strategy's effect on physical performance was evaluated using Cohen's d, getting big changes (d=0.868 -d=0.997) in symptoms, balance, arm strength, flexibility and speed; medium changes were observed (d= 0.440-d=0.650) in the effect on health, legs strength, agility and endurance. The conclusion focuses the imperative need to adapt health programs for their effectiveness and the positive effect of the strategy on the participants' health, symptoms and physical ability.",2022,17,2022,2022-01-01,NA,Journal,N,1886-8576,2340-7700,NA,NA,NA,NA,NA,NA,REVISTA IBEROAMERICANA DE PSICOLOGIA DEL EJERCICIO Y EL DEPORTE,"ADAPTATION OF THE ""STEPS FOR HEALTH"" STRATEGY OF PREVENIMSS FOR PHYSICAL ACTIVATION OF OLDER ADULTS",REV IBEROAM PSICOL E,Rev. Iberoam. Psicol. Ejerc. Deporte,REV IBER PS,REV IBEROAM PSICOL EJERC DEPO,1,publisher,REVISTA IBEROAMERICANA PSICOLOGIA EJERCICIO & DEPORTE,1,REVISTA IBEROAMERICANA PSICOLOGIA EJERCICIO & DEPORTE,REVISTA IBEROAMERICANA DE PSICOLOGIA DEL EJERCICIO Y EL DEPORTE
2037,WOS:000916155400001,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,20,0,NA,NA,NA,NA,NA,NA,"Matching,Mismatching,Correction,Pigeons","IDENTITY,SAMPLE,ODDITY",Journal,6,205: - FEB 2023,Life Sciences & Biomedicine,NA,"Psychology, Biological",Behavioral Sciences,"Psychology,Behavioral Sciences,Zoology",Social Sciences,Science & Technology,"Same/different learning by pigeons has been studied using several different procedures. One of these procedures is matching-to-sample or mismatching-from-sample in which responses to a sample stimulus result in the presentation of two comparison stimuli, one of which matches the sample, the other of which does not. In the matching task, choice of the matching stimulus is reinforced. In the mismatching task, choice of the stimulus that does not match the sample is reinforced. Most research that has compared acquisition of the two tasks has not reported a difference between them. Research with transfer of training, in which either the matching stimulus or the mismatching stimulus is replaced with a new stimulus, suggests that the matching stimulus is selected in the matching task, but the matching stimulus is rejected in the mismatching task. In the present experiment, pigeons were trained on either matching or mismatching with salient stimuli presented manually and the reinforcer was presented under a colored slide that covered it. In Phase 1 with a noncorrection procedure and a reinforcer for pecking the sample, pigeons did not acquire either task, however, in Phase 2 they learned both tasks readily without reinforcement for pecking the sample and with a correction procedure. Furthermore, the pigeons learned matching significantly faster than mismatching, suggesting that sameness may be a more natural stimulus relation than mismatching.",FEB 2023,205,2023,2022-12-27,FEB,Journal,N,0376-6357,1872-8308,10.1016/j.beproc.2022.104798,NA,MEDLINE:36460138,NA,NA,NA,BEHAVIOURAL PROCESSES,Matching is acquired faster than mismatching by pigeons when salient stimuli are presented manually,BEHAV PROCESS,Behav. Processes,BEHAV PROC,BEHAV PROCESS,1,publisher,ELSEVIER,1,ELSEVIER,BEHAVIOURAL PROCESSES
50735,WOS:000761118800001,WOS,WOS.SSCI,Article,NA,NA,Article,English,40,0,NA,NA,NA,NA,NA,NA,"gaming frequency,loneliness,gaming motives,social gaming,COVID-19,mental health","ONLINE,SCALE",Journal,8,13: - FEB 11 2022,NA,NA,"Psychology, Multidisciplinary",NA,Psychology,Social Sciences,NA,"During the COVID-19 pandemic, several countries implemented social distancing measures to contain virus transmission. However, these vital safety measures have the potential to impair mental health or wellbeing, for instance, from increased perceived loneliness. Playing social video games may offer a way to continue to socialize while adhering to social distancing measures. To examine this issue further, the present online survey investigated social gaming during the pandemic and its association to perceived loneliness within a German-speaking sample. Results indicated a small positive correlation between general gaming frequency and perceived loneliness. Detailed analysis revealed a negative association between perceived loneliness and increased social forms of video gaming. Specifically, gamers with a higher social motive for gaming perceived less loneliness, but gamers with a dominant escape motive demonstrated a positive link to perceived loneliness. The use of social gaming in times of social distancing seems to play a small but significant factor in perceived loneliness compared to other demographical data. The findings are discussed with respect to methodological limitations, effect sizes, and sample characteristics. The results enrich the current knowledge on video gaming and its link to social wellbeing and provide a more nuanced picture than simplistic investigations of screen time.",FEB 11 2022,13,2022,2022-02-11,FEB 11,Journal,Y,1664-1078,NA,10.3389/fpsyg.2022.683842,NA,MEDLINE:35222171,NA,NA,NA,FRONTIERS IN PSYCHOLOGY,Does Playing Apart Really Bring Us Together? Investigating the Link Between Perceived Loneliness and the Use of Video Games During a Period of Social Distancing,FRONT PSYCHOL,Front. Psychol.,FRONT PSYCH,FRONT PSYCHOL,1,publisher,FRONTIERS MEDIA SA,1,FRONTIERS MEDIA SA,FRONTIERS IN PSYCHOLOGY
73406,WOS:000586035200001,WOS,WOS.SSCI,Article,NA,NA,Article,English,30,0,NA,NA,NA,NA,NA,NA,"experiential content,phenomenal intentionality,phenomenal schematics,phenomenal structure,representationalism,separatism",NA,Journal,222,37 (3): 395-413 JUN 2022,NA,NA,Linguistics,"Psychology, Experimental","Linguistics,Psychology",Social Sciences,NA,"Separatism, representationalism, and phenomenal intentionalism are the primary views on the relationship between the phenomenality and intentionality of experience. I defend a novel position that is incompatible with separatism, can enrich representationalism and phenomenal intentionalism, but can also be accepted independently of those views. I call it phenomenal schematics: The phenomenal characters of our experiences have structures that place a priori, formal, and sometimes semantic constraints on our experience's possible intentional contents. Phenomenal structures are like the grammar of a language (or the compositional rules governing maps, models, and diagrams). Unlike words, however, phenomenal characters possess their ""grammatical properties"" essentially.",JUN 2022,37,2022,2020-10-29,JUN,Journal,N,0268-1064,1468-0017,10.1111/mila.12316,NA,NA,NA,NA,NA,MIND & LANGUAGE,"Rainbow's end: The structure, character, and content of conscious experience",MIND LANG,Mind Lang.,MIND LANG,MIND LANG,1,publisher,WILEY,1,WILEY,MIND & LANGUAGE
27101,WOS:000827445300001,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,84,4,3,0,0,0,3,0,"Sensory substitution,Visual prosthesis,Blindness,Vision,Visual experience,Vision restoration","CROSS-MODAL PLASTICITY,OCCIPITAL CORTEX,BLINDNESS,BRAIN,PERCEPTION,ORGANIZATION,SYSTEM,SENSES,FORM,US",Journal,78,173: - AUG 13 2022,Life Sciences & Biomedicine,NA,Behavioral Sciences,Neurosciences,"Behavioral Sciences,Neurosciences & Neurology,Psychology",Science & Technology,Social Sciences,"The phenomenology of the blind has provided an age-old, unparalleled means of exploring the enigmatic link between the brain and mind. This paper delves into the unique phenomenological experience of a man who became blind in adulthood. He subsequently underwent both an Argus II retinal prosthesis implant and training, and extensive training on the EyeMusic visual to auditory sensory substitution device (SSD), thereby becoming the first reported case to date of dual proficiency with both devices. He offers a firsthand account into what he considers the great potential of combining sensory substitution devices with visual prostheses as part of a complete visual restoration protocol. While the Argus II retinal prosthesis alone provided him with immediate visual percepts by way of electrically stimulated phosphenes elicited by the device, the EyeMusic SSD requires extensive training from the onset. Yet following the extensive training program with the EyeMusic sensory substitution device, our subject reports that the sensory substitution device allowed him to experience a richer, more complex perceptual experience, that felt more ""second nature"" to him, while the Argus II prosthesis (which also requires training) did not allow him to achieve the same levels of automaticity and transparency. Following long-term use of the EyeMusic SSD, our subject reported that visual percepts representing mainly, but not limited to, colors portrayed by the EyeMusic SSD are elicited in association with auditory stimuli, indicating the acquisition of a high level of automaticity. Finally, the case study indicates an additive benefit to the combination of both devices on the user's subjective phenomenological visual experience.",AUG 13 2022,173,2022,2022-06-28,AUG 13,Journal,N,0028-3932,1873-3514,10.1016/j.neuropsychologia.2022.108305,NA,MEDLINE:35752268,NA,NA,NA,NEUROPSYCHOLOGIA,A case study in phenomenology of visual experience with retinal prosthesis versus visual-to-auditory sensory substitution,NEUROPSYCHOLOGIA,Neuropsychologia,NEUROPSYCHO,NEUROPSYCHOLOGIA,1,publisher,PERGAMON-ELSEVIER SCIENCE LTD,1,PERGAMON-ELSEVIER SCIENCE LTD,NEUROPSYCHOLOGIA
